platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,manual_label,trust_score,pred_label,trust_level,trust_weight,rating_x_trust_weight,trust_reasons,generic_count,reason_count,menu_count,category_count,number_detail_count,generic_negative_count,detailed_negative_count,event_word_count,intensifier_count,quality_detail_count,sensory_detail_count,waiting_popularity_count,experience_context_count,temporal_context_count,mixed_opinion_count,sentence_count,has_generic_praise,strong_generic_praise,has_reason,strong_reason,has_menu,has_number_detail,has_generic_negative,has_detailed_negative,has_quality_detail,strong_quality_detail,has_sensory_detail,strong_sensory_detail,has_waiting_popularity,has_experience_context,has_temporal_context,has_mixed_opinion,multi_sentence_review,short_review,ultra_short_review,short_generic_review,generic_without_detail,low_information_review,specific_review,popularity_only_review,enthusiastic_but_detailed,positive_narrative,mixed_opinion_review,temporal_experience_review,menu_price_listing_only,short_but_specific_food_review,detailed_negative_narrative,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100
naver,쭌곱창,reviewer_000397,8,2026-04-23,1.0,영수증,낭만 가득한 인테리어와 맛있는 음식에 첫 데이트 장소로 골랐었는데 그때 이후로 좋은 관계로 발전해서 연인과 기념일마다 식사하러 오고있어요!,77,1,,,,1,4.7,0,high,1.0,,account_review_count_under_10:-0.2 | first_visit:-0.2 | experience_context:+1.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | enthusiastic_but_detailed_rich:+0.5 | photo_without_enough_detail:-0.2,1,3,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
kakao,소문난성수감자탕,reviewer_001585,8,2025-04-08,,,"아줌마 개불친절. 손님이 자기보다 젊다고 아래로 보는듯. 말하는 게 굉장히 무례함. 그리고 맛은 싱겁고, 고기양도 별로 없고 질기기까지한 감자탕임. 왜 이정도로 유명해지고 줄도 많은지 노이해... 중국, 일본 등 외국인 관광객들이 많던데 관광객 장사인 거 같기도..",148,0,1.0,3.5,브론즈 레벨,1,14.7,1,high,1.0,1.0,account_review_count_under_10:-0.2 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5,1,2,2,2,0,1,2,0,0,0,1,2,0,0,0,6,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0
kakao,이태리국시 성수,reviewer_001879,1,2026-04-22,,영수증,여기 너무 맛있음…진짜…매일오고 싶어요,21,1,5.0,5.0,브론즈 레벨,0,1.2999999999999998,0,ambiguous,0.5,2.5,short_generic_but_specific:-0.2 | account_review_count_is_1:-1.0 | many_intensifier_weak_context:-1 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
kakao,육산장 홍대본점,reviewer_000695,1,2026-03-01,,영수증,맛있어요,4,1,5.0,5.0,브론즈 레벨,0,-13.7,0,low,0.2,1.0,ultra_short_review:-2 | short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_is_1:-1.0 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
naver,옥동식,reviewer_000124,169,2026-03-24,1.0,영수증,포장도 너무 맛있네요!,12,1,,,,0,0.39999999999999997,0,low,0.2,,short_generic_but_specific:-0.2 | first_visit:-0.2 | enthusiastic_but_not_rich:+0 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
naver,마포양지설렁탕,reviewer_000469,1380,2026-01-15,3.0,영수증,육수도 진하고 고기 재료도 신선하고 맛있어요,24,1,,,,0,3.8999999999999995,0,high,1.0,,short_generic_but_specific:-0.2 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | revisit:+0.8 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,1,2,1,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
naver,금금 성수점,reviewer_000941,172,2026-04-26,1.0,,음식이 깔끔하고 맛있어요. 숯불 향이 진해서 색다른 매력을 느낄 수 있었어요. 매장도 깨끗하고 직원분들도 친절하셔서 기분 좋게 식사했습니다.,78,1,,,,0,9.9,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,2,4,0,2,0,0,0,0,0,1,1,0,3,0,0,3,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
kakao,이태리국시 성수,reviewer_002001,1,2026-04-02,,영수증,성수에서 파스타 먹고 싶어서 엄마랑 방문했는데 맛있구 양도 꽤 푸짐해서 배불리 먹구 갑니당ㅎㅎ 직원들도 친절해요!,63,1,5.0,5.0,브론즈 레벨,0,6.699999999999999,1,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,2,4,1,2,0,0,0,0,0,0,1,0,4,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
naver,굴다리식당,reviewer_000050,307,2026-02-28,3.0,예약,좋아하는 공덕 맛집,10,1,,,,0,-9.399999999999999,0,low,0.2,,short_low_specificity:-1.5 | strong_generic_without_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | revisit:+0.8 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
naver,락희옥 마포본점,reviewer_000092,4,2026-04-04,1.0,영수증,깔끔하고 맛있고 친절하고 와인 콜키지 프리라 너무 좋아요!,32,1,,,,0,-5.8,0,low,0.2,,strong_generic_without_specificity:-1.5 | generic_without_detail:-3 | no_number_detail_with_praise:-1 | account_review_count_under_5:-0.5 | first_visit_short_low_specificity:-1 | category_count:+1.4 | photo_without_enough_detail:-0.2,3,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
kakao,이태리국시 성수,reviewer_001954,5,2026-04-12,,예약,맛있고 분위기가 고급스러워서 좋았습니다,21,1,5.0,5.0,브론즈 레벨,0,-12.0,0,low,0.2,1.0,short_low_specificity:-1.5 | strong_generic_without_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_under_5:-0.5 | category_count:+0.7 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
kakao,이태리국시 성수,reviewer_001908,1,2026-04-18,,영수증,직원분들이 친절하고 맛있어요ㅎㅎ,17,1,5.0,5.0,브론즈 레벨,0,-0.7,0,low,0.2,1.0,short_generic_but_specific:-0.2 | account_review_count_is_1:-1.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
naver,소문난성수감자탕,reviewer_001742,30,2026-01-13,1.0,영수증,성수에 늦게까지하는곳이 없는데 늦은시간까지해서 좋다. 맛도있다. 밥보다는 수제비를 추천쓰 암튼 배불러,56,1,,,,0,9.6,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,1,2,2,0,0,0,2,0,0,0,0,0,1,0,0,3,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
naver,소문난성수감자탕,reviewer_001660,271,2026-03-22,1.0,,성수에서 유명하다는 감자탕집 얼마나 맛있길래 줄서먹나하고 먹어봤는데 잘모르겠어요 ㅎㅎ 음..매운거못먹는 외국인입맛에 맞춰나오는듯해요 아이들이먹기에도 좋은맛? 얼큰함과는 거리가멀어서 좀 아쉬웠네요??,110,1,,,,1,14.399999999999999,1,high,1.0,,first_visit:-0.2 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,1,1,1,1,0,0,1,0,0,0,1,2,0,0,1,3,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1
kakao,이태리국시 성수,reviewer_002024,3,2026-03-29,,영수증,일요일 11시30분 오픈런했어요~웨이팅.없이 식사했구요~시그니처.메뉴들.위주로 먹었어요~약간 매콤한 메뉴들이.많아서 너무 좋았고...주말 낮에 가볍게 와인한잔이랑 너무 어울리는 메뉴들입니다! ^^,109,1,5.0,5.0,브론즈 레벨,0,14.999999999999998,1,high,1.0,5.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,1,1,0,2,2,0,1,0,2,0,2,1,4,0,0,10,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0
naver,소문난성수감자탕,reviewer_001713,10,2026-02-10,1.0,영수증,맛있고 다 좋은데 직원이 불친절해요 벨을 2번 정도 눌렀는데도 안 오시고 직접 말을 거니 인상쓰며 대답도 안 하시고 손짓으로만 응대하시더라구요 결국 추가 주문 못 했어요 나가려고 옷 입고 있는데 트레이 앞에다 놓고 계속 쳐다봐요,127,0,,,,1,14.4,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_quality_detail:+0.6 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5,2,4,0,2,1,0,2,0,0,1,0,0,2,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0
kakao,이태리국시 성수,reviewer_001867,1,2026-04-25,,영수증,뇨끼소스가 맛있습니다! 테이블이 넓어서 답답하지 않은게 좋아요. 소품들이 귀엽고 예뻐요,48,1,5.0,5.0,브론즈 레벨,0,0.3,0,low,0.2,1.0,account_review_count_is_1:-1.0 | has_reason_with_length:+0.8 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
naver,소문난성수감자탕,reviewer_001767,25,2025-12-22,1.0,영수증,"방문이 불쾌했어요. 바쁜 것 같아 자리뒤에 갑자기 캐리어로 길막힌거나 국자 늦게주신건 당연히 그럴수있다했는데 국물이 타고있어 냄비를 테이블에 내려둘 수도 없고 곤란해하던차에 직원분이 테이블 옆 버튼을 누르고가시며 ""타고있잖아. 왜 끌줄을 모르지?""라고 하시네요ㅋㅋㅋ 기분 엄청 나빴어요 외국인도 많이 오는것 같던데 손님응대가 이상해요. 식당직원도아니고 끄는법을 어떻게 아나요? 왜 비꼬는지 모르겠어요;; 계산하며 직원분께 컴플레인거는데 본인얘긴줄 알면서도 그냥 쑥 지나가버리네요. 다신 안올듯 합니다. 맛이고 뭐고ㅋㅋ",289,0,,,,1,11.599999999999998,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2,0,4,2,3,0,1,2,0,1,0,0,2,5,0,0,8,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
kakao,소문난성수감자탕,reviewer_001438,18,2025-12-16,,영수증,"맛이나 친절은 개인차가 있을 수 있다고 생각하기 때문에 따로 적지 않겠습니다만 위생은 확실히 문제가 있어요.... 콜라 시켰는데 컵에 고춧가루랑 얼룩 있길래 바꿨는데 또 똑같고, 바꿨는데 또 똑같아서 그냥 병나발 불었습니다.",125,0,1.0,3.6,실버 레벨,1,12.099999999999998,1,high,1.0,1.0,temporal_context:+1.0 | temporal_experience_review:+1.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5,1,5,0,1,0,0,1,0,0,0,0,0,0,2,1,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
kakao,성수족발,reviewer_000923,68,2025-08-22,,,와....세상에 이렇게 맛있는 족발이있었다니... 진짜 괜히 3대족발이 아니었어요...대박 너무 맛있고 또 생각나는 그 족발의 고기?? 꼭 가보세요. 안가시면 후회하실수도! https://m.blog.naver.com/seonghun39/223978709984,145,1,5.0,4.3,골드 레벨,0,12.899999999999999,1,high,1.0,5.0,temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_50:+0.7 | has_photo_with_detail:+0.2,3,0,5,1,0,0,2,0,3,0,0,0,0,1,0,10,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0
kakao,능동미나리 성수점,reviewer_001282,6,2025-04-25,,영수증,굳,1,1,5.0,5.0,브론즈 레벨,0,-12.899999999999999,0,low,0.2,1.0,ultra_short_review:-2 | short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_under_10:-0.2 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
naver,금금 성수점,reviewer_001077,352,2026-02-25,3.0,,신메뉴 미나리 갈비국밥 먹었습니다! 상큼 깔끔한 맛이 좋았습니다. 갈비뼈 발라주셔서 고기만 있어서 먹기 좋았습니다!,64,1,,,,0,7.199999999999999,1,high,1.0,,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | enthusiastic_but_not_rich:+0 | revisit:+0.8 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,2,1,5,1,0,0,0,0,0,0,0,0,1,0,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
kakao,능동미나리 성수점,reviewer_001180,17,2026-02-21,,,여의도 지점에서 먹어보고 너무 맛있어서 성수간김에 또 먹었는데.. 지점이 다른건지 제가 간 날에만 그랬는지... 무맛이네요.. 향도없고 약간의 누린내도 나고.. 능동미나리를 성수에서 처음 접해봤다면.. 광고다. 이게 무슨 맛집이냐..욕하고 다닐..뻔.....,144,0,2.0,3.6,실버 레벨,1,8.1,1,high,1.0,2.0,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5,2,1,1,1,0,0,0,0,1,0,0,0,2,3,0,9,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
naver,원조 조박집 본관,reviewer_000167,9,2026-01-17,1.0,영수증,블루리본 맛집이라해서 갔는데 고기는 진짜 맛있긴했어요! 근데 직원분들이 너무 불친절해서 먹는데 기분이 매우 나빴습니다 바빠서 그러신건지 모르겠는데 메뉴 추가로 시켰다고 천천히 시켜달라고 하시더라고요 ㅋㅋ 고기가 다 떨어져서 1인분 더 시킨건데 계속 옆에서 천천히 시켜달라고 하시는데 좀 어이가 없더라고요 제 돈주고 추가 메뉴도 못시키나요 ㅎ 바빠서 힘드셔서 뭐 그런거라고 백번 이해는 하려고 하지만 그래도 솔직히 먹는데 기분은 안좋았습니다~ 이부분은 좀 바껴야할것같아요~^^,265,0,,,,1,15.5,1,high,1.0,,account_review_count_under_10:-0.2 | first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5,4,10,2,2,1,0,4,0,2,0,0,0,2,0,2,4,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0
kakao,황금콩밭,reviewer_000906,267,2026-01-25,,,음식점 쌀 원산지 거짓표시 2025.08.29 표시변경 국립농산물품질관리원 경기지원장,47,0,1.0,1.4,골드 레벨,0,1.0,0,ambiguous,0.5,0.5,account_review_count_over_100:+1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
naver,할머니의 레시피,reviewer_002407,32,2025-08-08,1.0,,??아이와 함께하실 분들은 참고하세요. 대기가 있어 지하로 갔고 앞에 대기팀이 있어 방해되지 않게 아이들 조용히 시키며 대기하시는분들 옆으로 가지 않도록 지도했습니다. 모든 대기팀이 빠지고 지하 대기실에 저희만 남았습니다. 아이들에게 조용히하라고 말했지만 순간 두돌안된 막내가 신이났는지 소리를 크게 냈습니다. 바로 여성분이 내려와 날카로운 목소리와 표정으로 아이들에게 조용히 하세요라며 2번 소리쳤습니다. 죄송하여 아이들 지도 다시했고 그 뒤로 소리내지 않고 잘 기다렸습니다. 그리고 남성분들이 대기실에 내려왔습니다. 대기방송이 안들릴정도로 큰 목소리로 떠들며 하하호호웃었습니다. 지하실에 크게 울릴 정도로요. 하지만 제지는 없었습니다. 아이랑갈 때 감정 상하지 않게 조심하세요.,381,0,,,,1,13.599999999999998,1,high,1.0,,first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2,0,9,0,2,1,0,8,0,0,0,0,8,1,1,1,11,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
naver,쭌곱창,reviewer_000410,56,2026-04-13,1.0,영수증,후기 좋아서 왔는데 오ㅔ 후기 좋은지 알겐ㅅ어요! 너무 맛있습니닿ㅎㅎㅎ,39,1,,,,0,1.3,0,ambiguous,0.5,,first_visit:-0.2 | experience_context:+1.0 | enthusiastic_but_not_rich:+0 | account_review_count_over_50:+0.7 | photo_without_enough_detail:-0.2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
kakao,이태리국시 성수,reviewer_001941,1,2026-04-15,,영수증,먹다가 사진 찍었네요. 특이하고 맛있었어요. 그리고 참 친절했어요. 한가지 아쉬운건 피클이 좀 새콤하면 음식이랑 더 어울릴듯 해요.,73,1,5.0,5.0,브론즈 레벨,0,12.6,1,high,1.0,5.0,account_review_count_is_1:-1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | photo_without_enough_detail:-0.2,2,1,1,1,0,0,1,0,0,1,1,0,0,0,1,4,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0
